student_id,course_id,chapter_order,time_spent,score,completion_status
115,9,1,28.54,53.65,0
116,7,1,17.93,71.46,1
116,7,2,5.0,53.52,1
116,7,3,10.62,62.71,1
116,7,4,13.07,49.55,1
116,7,5,37.14,54.78,1
116,7,6,6.45,41.95,1
116,7,7,16.15,66.05,1
117,3,1,32.69,28.94,1
117,3,2,21.46,48.21,1
117,3,3,38.12,45.48,1
117,3,4,19.34,48.67,1
117,3,5,13.85,55.44,1
117,3,6,9.61,74.09,1
117,3,7,28.12,86.09,1
117,3,8,9.06,46.63,1
117,3,9,12.45,54.03,1
118,7,1,5.0,62.54,1
118,7,2,6.01,63.53,1
118,7,3,12.17,49.43,1
118,7,4,5.0,52.33,1
118,7,5,6.67,62.64,1
118,7,6,15.58,63.06,1
118,7,7,10.31,81.85,1
119,9,1,35.98,46.02,1
119,9,2,42.15,67.3,1
119,9,3,6.78,40.53,1
119,9,4,13.67,71.07,1
119,9,5,43.44,57.18,1
119,9,6,8.58,54.62,1
119,9,7,12.37,70.37,1
119,9,8,21.09,59.82,1
119,9,9,7.73,60.09,1
119,9,10,5.0,52.03,1
120,10,1,54.12,40.38,1
120,10,2,19.75,33.86,1
120,10,3,50.74,56.38,1
120,10,4,26.59,47.88,1
120,10,5,15.72,51.61,1
120,10,6,44.53,56.6,1
120,10,7,25.39,35.9,1
120,10,8,11.75,42.74,1
120,10,9,22.4,34.64,1
121,6,1,28.0,69.0,1
121,6,2,25.66,72.76,1
121,6,3,38.62,59.85,1
121,6,4,25.02,66.84,0
122,4,1,12.07,72.99,1
122,4,2,6.61,70.8,1
122,4,3,6.66,64.08,1
122,4,4,24.08,60.39,1
122,4,5,13.14,52.08,1
122,4,6,5.0,70.15,1
122,4,7,6.39,67.75,1
123,2,1,40.86,33.21,1
123,2,2,25.96,35.64,1
123,2,3,9.16,4.51,1
123,2,4,164.43,24.08,0
124,9,1,5.0,71.81,1
124,9,2,12.28,77.64,0
125,8,1,12.49,38.79,1
125,8,2,26.47,41.42,1
125,8,3,12.33,42.64,1
125,8,4,57.85,39.3,1
125,8,5,28.12,42.22,1
125,8,6,11.5,51.47,1
126,6,1,37.43,60.52,1
126,6,2,6.36,39.28,1
126,6,3,11.1,60.99,1
126,6,4,50.72,36.72,0
127,1,1,5.0,73.25,1
127,1,2,5.0,64.06,1
127,1,3,16.72,55.69,1
127,1,4,5.99,65.24,1
127,1,5,18.51,73.47,1
127,1,6,6.83,53.19,1
127,1,7,16.67,54.74,1
127,1,8,6.86,34.73,1
127,1,9,19.37,45.88,1
127,1,10,8.12,73.09,1
127,1,11,6.14,63.29,1
128,7,1,74.56,63.9,1
128,7,2,21.15,55.39,1
128,7,3,41.28,55.03,1
128,7,4,6.17,74.86,1
128,7,5,30.56,52.49,1
128,7,6,19.91,52.49,1
128,7,7,52.45,60.72,1
129,1,1,5.0,55.65,1
129,1,2,49.56,43.34,1
129,1,3,29.5,24.26,1
129,1,4,57.18,33.04,1
129,1,5,14.25,14.74,1
129,1,6,48.9,33.86,1
129,1,7,40.69,22.3,1
129,1,8,46.57,29.6,1
129,1,9,58.71,40.36,1
129,1,10,160.9,45.16,1
129,1,11,34.46,46.34,1
130,7,1,15.95,55.24,1
130,7,2,18.81,80.41,1
130,7,3,10.98,79.26,1
130,7,4,42.75,55.86,1
130,7,5,14.04,77.56,1
130,7,6,58.18,70.74,1
130,7,7,30.55,69.19,1
131,10,1,25.62,48.76,1
131,10,2,16.55,42.21,1
131,10,3,72.26,62.66,1
131,10,4,15.4,63.78,1
131,10,5,9.03,55.54,1
131,10,6,98.86,33.76,1
131,10,7,33.27,54.71,1
131,10,8,33.95,52.24,1
131,10,9,78.26,70.42,1
132,5,1,85.14,52.54,1
132,5,2,108.34,56.27,1
132,5,3,141.74,8.77,0
133,6,1,9.91,60.22,1
133,6,2,5.0,55.81,1
133,6,3,13.35,65.74,1
133,6,4,20.49,68.25,1
133,6,5,5.0,78.77,1
133,6,6,6.24,70.51,1
133,6,7,5.87,69.35,1
133,6,8,18.14,82.25,1
134,7,1,37.6,57.13,0
135,1,1,5.44,44.41,1
135,1,2,32.23,46.03,1
135,1,3,20.12,49.95,1
135,1,4,41.45,34.92,1
135,1,5,31.18,50.25,1
135,1,6,11.16,33.17,1
135,1,7,9.68,45.31,1
135,1,8,21.02,62.55,1
135,1,9,19.33,55.07,1
135,1,10,17.51,77.48,1
135,1,11,5.35,65.21,1
136,2,1,41.68,33.96,1
136,2,2,74.14,27.66,1
136,2,3,149.1,23.14,1
136,2,4,88.39,43.49,1
136,2,5,75.14,38.73,0
137,5,1,55.78,44.94,1
137,5,2,118.63,48.85,1
137,5,3,99.43,22.73,1
137,5,4,17.06,13.8,1
137,5,5,108.46,23.69,1
137,5,6,10.69,49.76,1
137,5,7,200.47,25.47,1
137,5,8,30.4,30.64,1
137,5,9,171.36,14.48,1
137,5,10,33.81,21.04,1
137,5,11,49.55,24.88,1
137,5,12,146.26,36.6,1
137,5,13,275.41,42.57,1
137,5,14,25.58,38.25,1
137,5,15,26.95,38.84,1
138,1,1,26.72,25.2,1
138,1,2,24.01,17.76,0
139,8,1,110.87,34.13,0
140,4,1,16.89,79.0,1
140,4,2,12.55,82.9,1
140,4,3,5.0,85.39,1
140,4,4,22.59,58.05,1
140,4,5,7.23,93.53,1
140,4,6,5.0,76.48,1
140,4,7,5.0,73.52,1
141,5,1,42.79,25.66,1
141,5,2,59.28,32.75,1
141,5,3,74.17,41.62,1
141,5,4,53.1,33.34,1
141,5,5,81.18,41.87,1
141,5,6,58.28,13.87,1
141,5,7,95.22,22.87,1
141,5,8,82.84,25.64,1
141,5,9,79.99,15.77,1
141,5,10,80.91,38.98,1
141,5,11,99.59,19.28,1
141,5,12,142.69,43.51,1
141,5,13,274.45,56.04,1
141,5,14,60.9,63.88,1
141,5,15,16.9,32.03,1
142,3,1,45.07,63.05,1
142,3,2,154.14,41.4,1
142,3,3,40.52,33.74,1
142,3,4,103.04,46.03,1
142,3,5,114.85,44.65,1
142,3,6,64.04,50.66,1
142,3,7,64.5,56.48,1
142,3,8,92.25,35.09,1
142,3,9,41.86,66.25,1
143,2,1,9.63,51.94,1
143,2,2,16.25,35.58,1
143,2,3,14.82,31.91,1
143,2,4,90.11,16.37,1
143,2,5,52.22,34.28,1
143,2,6,20.8,39.52,1
143,2,7,25.94,64.16,1
143,2,8,19.57,67.24,1
143,2,9,30.31,35.48,1
143,2,10,96.79,46.73,1
143,2,11,46.18,43.18,1
143,2,12,16.77,40.72,1
143,2,13,50.83,32.93,1
143,2,14,32.43,44.79,1
143,2,15,5.0,56.06,1
144,10,1,29.58,40.82,1
144,10,2,28.03,64.98,1
144,10,3,17.33,71.32,1
144,10,4,28.78,65.03,0
145,8,1,19.22,41.06,1
145,8,2,24.67,45.93,1
145,8,3,30.01,41.39,1
145,8,4,32.77,53.37,1
145,8,5,23.28,50.93,1
145,8,6,57.1,48.25,1
146,6,1,15.21,52.6,1
146,6,2,47.37,53.61,1
146,6,3,28.79,62.35,1
146,6,4,18.43,43.61,1
146,6,5,47.99,55.36,1
146,6,6,42.66,44.37,1
146,6,7,22.9,54.06,1
146,6,8,46.77,54.52,1
147,2,1,106.21,15.8,0
148,6,1,9.6,82.44,1
148,6,2,5.0,59.01,1
148,6,3,13.37,77.74,1
148,6,4,10.03,59.93,1
148,6,5,6.0,67.98,1
148,6,6,12.81,71.17,1
148,6,7,11.86,54.78,1
148,6,8,5.51,86.49,1
149,8,1,51.34,68.38,1
149,8,2,25.19,62.64,1
149,8,3,17.23,62.86,1
149,8,4,20.28,60.78,1
149,8,5,5.0,75.94,1
149,8,6,57.27,78.42,1
150,7,1,34.9,62.86,1
150,7,2,9.99,70.94,1
150,7,3,32.76,57.04,1
150,7,4,21.07,86.48,1
150,7,5,22.41,70.86,1
150,7,6,10.67,78.75,1
150,7,7,17.48,69.46,1
151,8,1,36.04,32.43,1
151,8,2,158.34,52.01,1
151,8,3,19.86,18.72,1
151,8,4,16.35,31.17,1
151,8,5,76.35,39.41,1
151,8,6,63.0,51.41,1
152,4,1,19.36,57.27,1
152,4,2,87.7,72.3,1
152,4,3,5.0,55.52,1
152,4,4,25.82,53.12,1
152,4,5,7.24,65.55,1
152,4,6,5.0,72.42,1
152,4,7,12.31,55.51,1
153,1,1,25.68,58.03,1
153,1,2,87.66,54.17,1
153,1,3,37.57,69.79,1
153,1,4,17.12,75.29,1
153,1,5,13.32,66.22,1
153,1,6,33.6,54.67,1
153,1,7,70.41,56.97,1
153,1,8,11.84,78.26,1
153,1,9,35.74,43.93,1
153,1,10,14.27,78.34,1
153,1,11,16.59,58.41,1
154,10,1,44.12,55.38,1
154,10,2,17.0,33.19,1
154,10,3,24.38,44.93,1
154,10,4,12.48,43.31,1
154,10,5,27.6,51.2,1
154,10,6,48.73,47.0,1
154,10,7,42.16,41.16,1
154,10,8,33.08,43.17,1
154,10,9,11.19,46.13,1
155,2,1,115.49,27.53,1
155,2,2,20.15,38.53,1
155,2,3,32.65,31.88,1
155,2,4,87.62,32.83,1
155,2,5,97.14,23.67,1
155,2,6,97.28,26.9,1
155,2,7,105.89,62.45,1
155,2,8,160.93,42.12,1
155,2,9,33.75,51.23,0
156,6,1,10.07,68.93,1
156,6,2,35.93,66.6,1
156,6,3,16.85,78.28,1
156,6,4,5.69,76.7,1
156,6,5,22.21,75.88,1
156,6,6,23.0,55.87,1
156,6,7,23.45,64.4,1
156,6,8,13.0,84.06,1
157,8,1,40.64,31.99,1
157,8,2,29.45,37.38,0
158,3,1,8.91,55.44,1
158,3,2,7.56,46.84,1
158,3,3,6.46,63.09,0
159,10,1,31.97,64.67,1
159,10,2,154.82,60.31,1
159,10,3,34.2,85.66,1
159,10,4,35.1,60.22,1
159,10,5,33.76,61.98,1
159,10,6,11.12,55.27,1
159,10,7,28.77,70.48,1
159,10,8,18.55,66.13,1
159,10,9,35.8,69.85,1
160,5,1,23.71,47.06,1
160,5,2,49.58,36.34,1
160,5,3,24.59,47.22,1
160,5,4,25.64,49.25,1
160,5,5,67.16,56.16,1
160,5,6,24.74,38.91,1
160,5,7,79.79,53.09,1
160,5,8,78.73,50.96,1
160,5,9,45.4,45.65,1
160,5,10,60.51,55.37,1
160,5,11,222.82,49.71,1
160,5,12,5.67,33.61,1
160,5,13,38.06,47.17,1
160,5,14,68.77,46.64,1
160,5,15,65.3,26.79,1
161,1,1,67.04,30.67,1
161,1,2,98.49,30.51,1
161,1,3,23.66,17.73,1
161,1,4,77.23,56.03,1
161,1,5,16.89,38.07,1
161,1,6,116.24,32.46,1
161,1,7,5.0,51.41,1
161,1,8,14.25,27.05,1
161,1,9,50.37,39.87,1
161,1,10,66.55,32.35,1
161,1,11,34.79,32.87,1
162,4,1,126.79,49.65,1
162,4,2,22.96,51.36,1
162,4,3,34.55,42.11,0
163,8,1,84.26,27.38,1
163,8,2,16.0,53.13,1
163,8,3,5.0,42.14,0
164,2,1,214.31,56.03,1
164,2,2,23.32,32.96,1
164,2,3,116.6,31.41,1
164,2,4,141.52,49.5,1
164,2,5,129.16,14.65,1
164,2,6,247.15,17.43,1
164,2,7,25.35,20.89,1
164,2,8,52.42,30.87,1
164,2,9,101.64,42.02,1
164,2,10,49.06,24.71,1
164,2,11,28.14,22.97,1
164,2,12,188.22,24.39,1
164,2,13,105.7,10.99,1
164,2,14,206.83,38.63,1
164,2,15,112.21,40.71,1
165,2,1,24.7,54.02,1
165,2,2,11.87,36.95,1
165,2,3,74.54,26.64,1
165,2,4,22.42,51.56,1
165,2,5,28.47,35.7,1
165,2,6,112.67,26.75,1
165,2,7,89.76,32.23,1
165,2,8,41.06,42.63,1
165,2,9,5.0,35.0,1
165,2,10,23.71,35.71,1
165,2,11,10.97,41.05,1
165,2,12,23.69,39.14,1
165,2,13,30.67,31.34,1
165,2,14,28.31,51.54,1
165,2,15,7.39,42.0,1
166,5,1,6.32,22.65,0
167,9,1,34.25,70.56,1
167,9,2,18.81,58.51,1
167,9,3,7.21,53.81,1
167,9,4,37.93,58.79,1
167,9,5,16.28,65.87,1
167,9,6,10.91,62.15,1
167,9,7,27.34,59.9,1
167,9,8,22.26,54.51,1
167,9,9,5.0,40.89,1
167,9,10,5.0,64.69,1
168,5,1,71.5,56.78,1
168,5,2,300.0,37.93,1
168,5,3,31.57,66.77,1
168,5,4,13.67,39.0,1
168,5,5,131.88,49.52,1
168,5,6,56.97,23.48,1
168,5,7,105.33,38.78,1
168,5,8,29.34,18.97,1
168,5,9,59.71,28.27,0
169,1,1,84.57,22.71,0
170,4,1,15.72,60.01,1
170,4,2,31.12,43.77,0
171,5,1,8.64,62.84,1
171,5,2,11.23,73.62,1
171,5,3,56.0,45.75,1
171,5,4,20.94,48.21,1
171,5,5,32.15,57.66,1
171,5,6,36.77,47.97,1
171,5,7,61.74,37.26,1
171,5,8,33.08,62.18,1
171,5,9,36.27,60.96,1
171,5,10,50.51,40.87,1
171,5,11,48.09,55.06,1
171,5,12,21.56,70.98,1
171,5,13,14.22,50.27,1
171,5,14,44.61,60.19,1
171,5,15,27.35,52.39,1
172,2,1,21.39,50.71,1
172,2,2,21.19,44.84,1
172,2,3,46.28,65.93,1
172,2,4,7.99,45.54,1
172,2,5,31.72,51.0,1
172,2,6,9.01,37.71,1
172,2,7,104.96,60.0,1
172,2,8,13.61,57.58,1
172,2,9,12.12,65.24,1
172,2,10,50.2,58.08,1
172,2,11,65.48,48.84,1
172,2,12,26.72,45.25,1
172,2,13,46.68,61.42,1
172,2,14,35.36,53.31,1
172,2,15,20.92,50.87,1
173,3,1,16.58,92.59,1
173,3,2,5.0,71.93,1
173,3,3,29.95,85.9,1
173,3,4,11.05,70.29,1
173,3,5,6.43,86.49,1
173,3,6,10.92,80.27,1
173,3,7,42.21,77.39,1
173,3,8,30.77,72.07,1
173,3,9,22.44,93.21,1
174,10,1,104.61,35.69,1
174,10,2,39.0,33.82,1
174,10,3,77.82,34.64,1
174,10,4,27.05,50.94,1
174,10,5,9.35,49.73,0
175,10,1,70.48,47.6,1
175,10,2,16.67,61.28,1
175,10,3,40.7,68.92,1
175,10,4,103.18,55.66,1
175,10,5,40.49,64.3,1
175,10,6,5.0,63.2,1
175,10,7,43.66,62.13,1
175,10,8,9.96,53.9,1
175,10,9,66.58,44.34,1
176,1,1,88.16,36.8,1
176,1,2,69.85,46.02,1
176,1,3,63.35,57.05,1
176,1,4,35.51,55.96,1
176,1,5,29.11,44.51,1
176,1,6,17.88,69.58,1
176,1,7,11.14,39.61,1
176,1,8,44.43,49.7,1
176,1,9,60.99,47.06,1
176,1,10,34.92,40.39,1
176,1,11,55.38,52.76,1
177,7,1,27.79,40.68,1
177,7,2,22.22,62.75,1
177,7,3,70.76,56.26,1
177,7,4,33.72,84.61,1
177,7,5,61.52,40.89,1
177,7,6,45.36,63.87,1
177,7,7,131.79,38.84,1
178,4,1,54.46,83.69,1
178,4,2,13.56,78.97,1
178,4,3,14.38,51.5,1
178,4,4,11.65,77.65,1
178,4,5,29.15,73.35,1
178,4,6,35.9,85.72,1
178,4,7,12.42,73.86,1
179,4,1,51.75,76.07,1
179,4,2,7.17,77.74,1
179,4,3,17.1,67.61,1
179,4,4,9.67,70.77,1
179,4,5,45.45,47.14,1
179,4,6,31.27,46.17,1
179,4,7,32.69,78.19,1
180,4,1,39.87,34.15,0
181,9,1,5.0,66.04,1
181,9,2,14.19,85.54,1
181,9,3,5.0,84.21,1
181,9,4,7.39,91.63,1
181,9,5,5.58,76.42,1
181,9,6,7.24,86.3,1
181,9,7,22.81,67.66,1
181,9,8,21.59,79.68,1
181,9,9,5.0,83.81,1
181,9,10,10.6,64.51,1
182,6,1,50.47,45.99,1
182,6,2,52.45,57.09,0
183,5,1,10.08,72.71,1
183,5,2,53.4,40.07,1
183,5,3,16.86,87.42,1
183,5,4,18.03,57.82,1
183,5,5,63.13,65.73,1
183,5,6,55.4,47.79,1
183,5,7,47.6,54.68,1
183,5,8,38.57,68.79,1
183,5,9,151.28,22.2,1
183,5,10,20.42,41.17,1
183,5,11,79.84,52.22,1
183,5,12,6.99,67.3,1
183,5,13,134.77,39.66,1
183,5,14,71.44,60.53,1
183,5,15,90.92,48.52,1
184,1,1,61.09,36.22,1
184,1,2,6.43,39.49,0
185,3,1,5.0,78.18,1
185,3,2,39.41,69.29,1
185,3,3,10.73,70.65,1
185,3,4,21.84,63.08,1
185,3,5,22.4,70.03,0
186,3,1,26.42,81.22,1
186,3,2,37.91,66.37,1
186,3,3,5.0,73.65,1
186,3,4,9.75,73.16,1
186,3,5,10.94,52.95,1
186,3,6,5.02,79.83,1
186,3,7,14.07,70.58,1
186,3,8,15.77,71.51,1
186,3,9,8.32,57.81,1
187,7,1,15.31,68.95,1
187,7,2,14.39,77.75,1
187,7,3,12.61,62.65,1
187,7,4,5.0,89.0,1
187,7,5,8.15,72.7,1
187,7,6,5.11,69.75,1
187,7,7,5.0,78.36,1
188,7,1,13.54,59.93,1
188,7,2,43.38,38.97,1
188,7,3,18.76,46.43,1
188,7,4,6.92,58.48,1
188,7,5,94.11,48.23,1
188,7,6,35.91,83.48,1
188,7,7,36.43,64.02,1
189,6,1,5.0,56.35,1
189,6,2,5.0,52.45,1
189,6,3,5.58,66.17,1
189,6,4,27.63,64.17,1
189,6,5,5.0,55.62,1
189,6,6,19.42,68.66,1
189,6,7,6.37,61.84,1
189,6,8,5.21,67.15,1
190,9,1,25.02,71.97,1
190,9,2,15.71,100.0,1
190,9,3,7.79,78.61,1
190,9,4,7.02,84.87,1
190,9,5,8.85,73.63,1
190,9,6,5.0,96.29,1
190,9,7,14.48,79.67,1
190,9,8,9.07,77.33,1
190,9,9,12.25,72.63,1
190,9,10,5.0,83.79,1
191,3,1,5.0,70.58,1
191,3,2,8.26,69.48,0
192,9,1,5.0,82.08,1
192,9,2,14.42,91.34,0
193,2,1,29.43,44.61,1
193,2,2,39.82,34.0,1
193,2,3,64.07,48.04,1
193,2,4,74.65,65.03,0
194,3,1,11.03,68.44,0
195,4,1,9.33,54.93,1
195,4,2,32.07,59.1,1
195,4,3,37.1,54.1,1
195,4,4,17.41,62.61,1
195,4,5,26.68,50.84,1
195,4,6,10.28,55.57,1
195,4,7,22.28,47.12,1
196,6,1,37.48,50.5,0
197,7,1,31.23,76.88,1
197,7,2,17.33,65.09,1
197,7,3,18.3,68.5,1
197,7,4,5.15,82.0,1
197,7,5,6.88,75.69,1
197,7,6,27.11,91.74,1
197,7,7,5.0,100.0,1
198,5,1,9.5,35.48,1
198,5,2,38.78,57.6,1
198,5,3,30.04,25.08,1
198,5,4,5.0,34.28,1
198,5,5,67.38,22.06,1
198,5,6,100.21,28.67,0
199,5,1,69.26,46.34,1
199,5,2,38.59,52.97,1
199,5,3,160.8,30.04,0
200,1,1,55.7,38.06,1
200,1,2,11.36,49.16,1
200,1,3,195.94,15.89,1
200,1,4,33.01,23.55,1
200,1,5,10.61,29.89,1
200,1,6,117.29,22.26,1
200,1,7,78.25,51.17,1
200,1,8,105.99,39.67,1
200,1,9,20.39,46.94,1
200,1,10,49.57,56.77,1
200,1,11,97.44,45.48,1
201,7,1,25.65,67.55,1
201,7,2,41.66,56.02,1
201,7,3,32.14,46.57,0
202,4,1,30.68,54.06,1
202,4,2,10.65,63.43,1
202,4,3,10.74,75.58,0
203,6,1,11.18,44.86,1
203,6,2,23.4,48.95,1
203,6,3,34.2,59.91,1
203,6,4,99.69,52.44,1
203,6,5,7.82,51.48,1
203,6,6,40.69,60.2,1
203,6,7,19.94,74.94,1
203,6,8,29.79,76.1,1
204,1,1,13.43,48.87,1
204,1,2,10.9,53.07,1
204,1,3,9.9,45.71,1
204,1,4,10.78,78.25,1
204,1,5,13.58,69.89,1
204,1,6,7.66,40.43,1
204,1,7,5.0,67.28,1
204,1,8,5.0,69.69,1
204,1,9,17.36,52.31,1
204,1,10,8.11,59.63,1
204,1,11,21.29,65.74,1
205,4,1,33.61,45.73,0
206,7,1,11.1,65.25,0
207,7,1,33.8,51.54,1
207,7,2,102.42,59.98,0
208,8,1,14.87,52.35,1
208,8,2,13.88,77.51,1
208,8,3,6.93,62.17,1
208,8,4,36.03,56.67,1
208,8,5,8.79,80.33,1
208,8,6,54.9,49.65,1
209,3,1,9.39,71.03,1
209,3,2,57.34,72.76,1
209,3,3,19.91,83.29,1
209,3,4,7.87,60.18,1
209,3,5,17.48,63.65,1
209,3,6,36.23,72.48,1
209,3,7,32.7,72.41,1
209,3,8,43.95,63.84,1
209,3,9,32.96,65.78,1
210,10,1,85.25,54.45,1
210,10,2,61.83,58.13,1
210,10,3,41.63,66.52,1
210,10,4,52.66,66.67,1
210,10,5,55.7,54.19,1
210,10,6,102.88,54.03,1
210,10,7,11.83,59.87,1
210,10,8,16.4,73.49,1
210,10,9,15.5,44.88,1
211,1,1,47.07,67.41,1
211,1,2,31.64,57.32,1
211,1,3,40.08,61.77,0
212,10,1,17.26,26.54,1
212,10,2,23.65,18.12,1
212,10,3,43.46,52.7,1
212,10,4,17.91,29.18,1
212,10,5,9.3,53.59,1
212,10,6,18.16,21.73,1
212,10,7,36.44,26.21,1
212,10,8,15.41,39.86,1
212,10,9,17.61,32.23,1
213,4,1,14.34,60.6,1
213,4,2,55.1,52.69,1
213,4,3,30.0,56.92,1
213,4,4,24.5,50.03,1
213,4,5,72.58,40.64,1
213,4,6,58.28,58.09,1
213,4,7,20.39,54.91,1
214,10,1,26.24,30.16,1
214,10,2,30.94,38.2,1
214,10,3,70.67,38.52,1
214,10,4,47.33,49.27,1
214,10,5,48.59,51.24,0
215,3,1,13.64,49.93,1
215,3,2,6.22,70.96,1
215,3,3,37.6,60.77,1
215,3,4,7.35,70.22,0
216,5,1,53.03,45.07,1
216,5,2,92.71,22.24,1
216,5,3,91.3,39.26,1
216,5,4,67.3,57.22,1
216,5,5,119.61,26.68,1
216,5,6,144.14,42.88,1
216,5,7,20.18,49.56,1
216,5,8,85.32,26.27,1
216,5,9,59.33,52.28,1
216,5,10,169.84,11.89,1
216,5,11,91.26,22.0,1
216,5,12,24.04,36.4,1
216,5,13,35.95,41.67,1
216,5,14,77.29,38.82,1
216,5,15,103.08,23.12,1
217,4,1,19.41,69.55,1
217,4,2,6.93,66.34,1
217,4,3,32.55,66.21,1
217,4,4,11.77,76.99,1
217,4,5,26.32,79.02,1
217,4,6,6.92,66.07,1
217,4,7,10.4,83.32,1
218,10,1,49.6,47.18,1
218,10,2,18.54,66.71,1
218,10,3,24.04,39.23,1
218,10,4,5.0,54.98,1
218,10,5,48.26,72.24,1
218,10,6,5.0,60.54,1
218,10,7,14.82,72.7,1
218,10,8,33.45,49.53,1
218,10,9,5.0,67.07,1
219,3,1,26.31,57.65,0
220,4,1,31.27,95.05,1
220,4,2,16.36,73.95,1
220,4,3,14.01,83.81,1
220,4,4,17.44,66.52,1
220,4,5,14.95,73.76,1
220,4,6,17.89,91.09,1
220,4,7,32.18,94.44,1
221,10,1,37.13,40.76,1
221,10,2,18.3,29.87,1
221,10,3,74.78,53.56,1
221,10,4,68.47,62.24,1
221,10,5,30.47,50.65,1
221,10,6,21.35,55.61,1
221,10,7,44.9,34.65,1
221,10,8,24.15,41.62,1
221,10,9,8.41,34.63,1
222,10,1,5.64,41.7,1
222,10,2,14.43,29.0,0
223,3,1,11.03,74.52,1
223,3,2,5.0,71.19,1
223,3,3,5.0,87.95,1
223,3,4,6.36,73.42,1
223,3,5,5.0,77.86,1
223,3,6,7.63,80.06,1
223,3,7,10.16,79.27,1
223,3,8,16.87,82.94,1
223,3,9,8.69,65.93,1
224,10,1,69.04,51.8,0
225,10,1,5.65,67.01,1
225,10,2,5.67,96.27,1
225,10,3,5.0,70.39,1
225,10,4,5.0,74.9,1
225,10,5,10.1,76.54,1
225,10,6,7.52,76.71,1
225,10,7,19.5,71.49,1
225,10,8,10.2,60.3,1
225,10,9,29.33,63.71,1
226,5,1,45.13,4.36,1
226,5,2,37.25,7.95,1
226,5,3,47.59,30.39,1
226,5,4,54.2,35.58,1
226,5,5,35.94,23.47,1
226,5,6,34.04,38.15,1
226,5,7,38.97,43.94,1
226,5,8,55.98,30.46,1
226,5,9,149.05,43.25,1
226,5,10,33.38,34.87,1
226,5,11,43.68,45.24,1
226,5,12,25.57,19.24,1
226,5,13,110.88,33.13,1
226,5,14,21.97,24.32,1
226,5,15,102.44,33.73,1
227,2,1,52.76,33.13,1
227,2,2,126.29,11.91,1
227,2,3,43.06,47.27,1
227,2,4,22.11,25.95,1
227,2,5,9.34,39.93,1
227,2,6,53.79,30.3,1
227,2,7,35.74,34.53,1
227,2,8,23.77,47.56,0
228,3,1,30.63,56.76,1
228,3,2,5.0,64.09,1
228,3,3,5.0,57.52,1
228,3,4,6.92,59.45,1
228,3,5,5.59,62.35,1
228,3,6,5.0,43.24,1
228,3,7,5.0,53.14,1
228,3,8,16.25,56.81,1
228,3,9,17.39,69.43,1
229,9,1,73.96,53.36,1
229,9,2,62.5,62.98,1
229,9,3,44.6,44.45,1
229,9,4,27.16,65.63,1
229,9,5,5.0,49.03,1
229,9,6,25.67,52.0,1
229,9,7,15.76,53.77,1
229,9,8,49.64,47.32,1
229,9,9,41.14,51.38,1
229,9,10,34.82,63.53,1
230,9,1,7.68,83.29,1
230,9,2,6.99,88.43,1
230,9,3,10.06,70.13,1
230,9,4,5.0,81.83,1
230,9,5,18.58,77.14,1
230,9,6,16.05,71.83,1
230,9,7,15.86,67.22,1
230,9,8,16.97,60.3,1
230,9,9,9.06,68.89,1
230,9,10,5.0,75.78,1
231,9,1,13.92,53.82,1
231,9,2,7.72,62.3,1
231,9,3,20.24,65.64,1
231,9,4,7.12,84.2,1
231,9,5,16.57,54.4,1
231,9,6,22.58,84.18,1
231,9,7,64.21,69.02,1
231,9,8,8.13,95.85,1
231,9,9,19.96,86.16,1
231,9,10,34.94,57.73,1
232,7,1,14.64,68.57,1
232,7,2,5.0,70.2,1
232,7,3,32.21,88.25,1
232,7,4,5.0,95.41,1
232,7,5,80.63,69.32,1
232,7,6,5.0,66.97,1
232,7,7,5.0,73.28,1
233,10,1,22.04,23.91,1
233,10,2,44.86,24.53,1
233,10,3,29.61,31.65,1
233,10,4,113.42,46.9,0
234,7,1,9.99,71.4,1
234,7,2,6.18,47.5,1
234,7,3,25.33,60.39,0
235,10,1,22.47,18.7,1
235,10,2,84.1,9.09,1
235,10,3,83.86,39.16,1
235,10,4,173.0,40.61,1
235,10,5,125.86,30.83,1
235,10,6,85.8,37.19,1
235,10,7,19.06,50.98,1
235,10,8,81.4,47.67,1
235,10,9,19.74,35.2,1
236,3,1,6.04,58.12,1
236,3,2,16.59,64.14,1
236,3,3,10.94,54.14,1
236,3,4,10.74,68.41,1
236,3,5,27.62,59.38,1
236,3,6,10.9,66.82,1
236,3,7,28.55,51.97,1
236,3,8,38.93,53.17,1
236,3,9,9.94,56.52,1
237,3,1,5.0,72.43,1
237,3,2,5.0,52.84,1
237,3,3,5.12,79.2,1
237,3,4,5.0,51.72,1
237,3,5,5.0,48.71,1
237,3,6,15.42,75.02,1
237,3,7,8.98,51.19,1
237,3,8,5.0,53.68,1
237,3,9,9.92,51.87,1
238,6,1,33.47,59.64,1
238,6,2,38.42,64.28,1
238,6,3,12.57,71.17,1
238,6,4,21.67,63.18,1
238,6,5,14.42,75.06,1
238,6,6,6.69,71.49,1
238,6,7,25.41,75.85,1
238,6,8,5.0,67.84,1
239,2,1,17.23,39.98,1
239,2,2,10.41,55.82,1
239,2,3,27.05,52.19,1
239,2,4,5.0,69.42,1
239,2,5,7.05,55.09,0
240,7,1,21.67,44.69,1
240,7,2,11.28,70.14,1
240,7,3,21.26,58.55,1
240,7,4,15.44,67.12,1
240,7,5,18.25,62.71,1
240,7,6,62.18,66.1,1
